Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
7501010000000,Rufles Megacrunch 48g,$7.00,$10.00,$0.00,3,0,Sabritas
7501010000000,Rufles Xtra Onda,$0.00,$10.00,$0.00,0,0,Sabritas
7501000000000,Runners,$5.00,$8.00,$0.00,3,0,Barcel
757528000000,Runners Cross 58g,$0.00,$7.00,$0.00,1,0,Barcel
7501010000000,SALSA BBQ,$24.50,$30.50,$0.00,0,0,Tienda
7509550000000,SUAVITEL Aroma Intense,$0.00,$20.00,$0.00,1,0,Detergentes
7501020000000,Saba Confort,$11.00,$16.00,$16.00,17,0,Tienda
7501020000000,Saba Estilos,$0.00,$20.00,$0.00,0,0,Tienda
7501020000000,Saba Invisible con Alas,$0.00,$18.00,$0.00,2,0,Tienda
7501020000000,Saba Ultra InvisCAl 10,$0.00,$25.00,$0.00,0,0,Tienda
7501020000000,Saba Ultra Invisible,$22.00,$29.00,$29.00,3,0,Tienda
7501020000000,Saba Ultra Invisible Noct,$22.00,$29.00,$29.00,5,0,Tienda
7506190000000,Sabile Chile 750ml,$0.00,$36.00,$0.00,1,0,- Sin Departamento -
7501040000000,Sabor Sano 900ml,$20.00,$24.00,$0.00,1,0,Tienda
735257000000,Saborizante Delicia,$0.00,$9.00,$0.00,1,0,Tienda
735257000000,Saborizante Delicia,$0.00,$16.00,$0.00,1,0,Tienda
735257000000,Saborizante Delicia,$0.00,$30.00,$0.00,1,0,Tienda
7501010000000,Sabritas,$0.00,$40.00,$0.00,0,0,Sabritas
7501010000000,Sabritas Adobadas Chicas,$7.00,$10.00,$0.00,9,0,Sabritas
7501010000000,Sabritas Clasicas 45g,$7.00,$10.00,$0.00,11,0,Sabritas
7501010000000,Sabritas Crema Especias,$7.00,$10.00,$0.00,2,0,Sabritas
7501010000000,Sabritas Crujiente Chiles 170g,$0.00,$28.00,$0.00,3,0,Tienda
7501010000000,Sabritas Crujientes Jalape�o 170g,$21.00,$30.00,$0.00,1,0,Sabritas
7501010000000,Sabritas Flamint Hot 45g,$0.00,$10.00,$0.00,9,0,Tienda
7501010000000,Sabritas Fuego Cujientes,$0.00,$30.00,$0.00,2,0,Sabritas
7501010000000,Sabritas Habanero 70g,$0.00,$10.00,$0.00,1,0,Sabritas
7501010000000,Sabritas Limn Chicas,$8.00,$10.00,$0.00,0,0,Sabritas
7501010000000,Sabritas Original 170g,$0.00,$34.50,$0.00,0,0,Sabritas
7501010000000,Sabritas Poffets,$0.00,$7.50,$0.00,3,0,- Sin Departamento -
7501010000000,Sabritas Sal 175g,$20.00,$26.00,$0.00,0,0,Tienda
7501010000000,Sabritones,$0.00,$23.00,$0.00,0,0,Sabritas
7501010000000,Sabritones 175g,$16.50,$21.00,$0.00,2,0,Tienda
7503010000000,Sacate P Ba�ar,$0.00,$12.00,$0.00,0,0,Farmacia
7501100000000,Sacate Taio,$15.00,$19.50,$19.50,0,0,Tienda
34587090253,Sal Bote120g,$0.00,$6.00,$0.00,11,0,Tienda
34587090468,Sal Chile Limon,$0.00,$14.00,$0.00,16,0,Tienda
7501040000000,Sal De Uvas,$0.00,$3.00,$0.00,0,0,Farmacia
34587030013,Sal La Fina  1 Kg,$8.00,$9.50,$8.50,19,0,Tienda
7501000000000,Saladas  18,$8.00,$12.00,$0.00,0,0,Gamesa
 SALCHICHA,Salchicha,$45.00,$58.50,$0.00,0,0,lacteos y embutidos
7501040000000,Salchicha De Pavo266g,$13.00,$16.00,$0.00,1,0,Tienda
7501040000000,Salchicha Fud Viena266g,$0.00,$16.00,$0.00,0,0,Tienda
27000384954,Salsa Barbecue,$23.00,$30.00,$30.00,0,0,Tienda
738545000000,Salsa Botanera,$0.00,$17.00,$0.00,0,0,Tienda
738545000000,Salsa Botanera 385g,$6.00,$7.50,$7.50,0,0,Tienda
738545000000,Salsa Botanera 525 G,$7.00,$12.00,$12.00,1,0,Tienda
7501020000000,Salsa Catsup La Coste�a 220ml,$7.00,$8.00,$0.00,20,0,Tienda
7501020000000,Salsa Chipotle San Marcos,$5.50,$8.00,$8.00,0,0,Tienda
7501020000000,Salsa Habanera 120ml,$0.00,$19.00,$0.00,0,0,Tienda
7501020000000,Salsa Habanera Yucateco,$0.00,$20.00,$0.00,2,0,Tienda
7501000000000,Salsa Inglesa 145 ml,$0.00,$27.00,$0.00,3,0,Tienda
7501000000000,Salsa Inglesa 290ml,$0.00,$40.00,$0.00,1,0,Tienda
738545000000,Salsa La Botanera 379g,$0.00,$9.00,$0.00,0,0,Tienda
7502230000000,Salsa Skwinkles,$3.00,$4.50,$0.00,0,0,Dulces
97339000030,Salsa Valentina 1 Lt,$0.00,$16.00,$0.00,0,0,Tienda
97339000054,Salsa Valentina 370ml,$7.00,$8.50,$8.50,10,0,Tienda
97339000061,Salsa Valentina Muy,$0.00,$9.00,$0.00,2,0,Tienda
7501010000000,Salsabritas Tosti180ml,$5.50,$7.00,$0.00,1,0,Tienda
7506340000000,Salvo,$21.50,$27.00,$0.00,0,0,Detergentes
7501000000000,Salvo 250g,$0.00,$7.00,$0.00,7,0,Detergentes
7501000000000,Salvo 500g,$10.00,$13.00,$13.00,19,0,Detergentes
7501010000000,Salvo De 900Gr,$18.00,$18.00,$23.00,3,0,Tienda
7500440000000,Salvo Limon 500ml,$20.00,$24.00,$0.00,4,0,Tienda
7506310000000,Salvo Liquido 300 ml,$9.50,$12.00,$12.00,2,0,Tienda
7506200000000,Salvo Liquido 900ml,$26.50,$30.00,$29.00,11,0,Detergentes
7506310000000,Salvo Liquido Cuidado,$18.00,$23.50,$23.50,0,0,Tienda
7506310000000,Salvo Liquido Cuidado,$18.00,$23.50,$23.50,0,0,Tienda
7506200000000,Salvo Liquido Limon 300ml,$10.00,$12.00,$13.00,8,0,Tienda
7506310000000,Salvo Ultra 750ml,$0.00,$39.00,$0.00,0,0,Tienda
8802260000000,Sandra Estropajo,$0.00,$10.00,$0.00,1,0,- Sin Departamento -
7500330000000,Sangria 2.5L,$0.00,$21.00,$0.00,5,0,Refresco
7500330000000,Sangria 2l,$0.00,$18.00,$0.00,0,0,Refresco
7500330000000,Sangria 600 Ml,$10.00,$9.00,$0.00,1,0,Refresco
7501510000000,Sangria Cacera 600Ml,$0.00,$9.00,$0.00,0,0,Refresco
658480000000,Sanisimo,$0.00,$17.00,$0.00,0,0,Bimbo
7501010000000,Sardina Calmex 425g,$20.00,$23.00,$0.00,11,0,Tienda
17479831011,Sardina En SDe Tom425g,$18.00,$20.00,$0.00,0,0,Tienda
17479211011,Sardina Yavaros,$18.00,$22.50,$22.50,0,0,Tienda
7506190000000,Savile,$0.00,$12.00,$0.00,0,0,Tienda
7506190000000,Savile 180ml,$0.00,$12.00,$0.00,0,0,Tienda
7506190000000,Savile 24ml,$0.00,$2.50,$0.00,0,0,- Sin Departamento -
7506190000000,Savile Aguacate 370ml,$0.00,$29.00,$0.00,3,0,Tienda
7506190000000,Savile Aguacate 750ml,$0.00,$40.00,$0.00,2,0,Tienda
7506190000000,Savile Almendra  750ml,$0.00,$36.00,$0.00,2,0,Tienda
7506190000000,Savile Almendras 370ml,$0.00,$29.00,$0.00,1,0,Tienda
7506190000000,Savile Argan,$0.00,$2.50,$0.00,0,0,Detergentes
7506190000000,Savile Biotina,$0.00,$40.00,$0.00,0,0,Detergentes
7506190000000,Savile Miel 370ml,$0.00,$29.00,$0.00,3,0,Tienda
7506190000000,Savile Miel 750ml,$32.50,$40.00,$0.00,1,0,Tienda
7506190000000,Savile Rizos 370ml,$0.00,$29.00,$0.00,2,0,Tienda
7506190000000,Savile Rizos 750ml,$0.00,$36.00,$0.00,3,0,Tienda
7506190000000,Savile Sobre,$0.00,$2.50,$0.00,0,0,Tienda
7506190000000,Savile Sobre Miel,$0.00,$2.50,$0.00,0,0,Tienda
7702010000000,Sedal  Liso Perfecto 200ml,$13.50,$17.00,$0.00,0,0,Farmacia
7702010000000,Sedal  Rizos 200ml,$13.50,$17.00,$0.00,1,0,Farmacia
7501060000000,Sedal Brillo Gloss 650ml,$0.00,$48.00,$0.00,2,0,Tienda
7791290000000,Sedal Ceramidas 200ml,$13.50,$17.00,$0.00,0,0,Farmacia
7501060000000,Sedal Reconstrucci�n,$0.00,$48.00,$0.00,2,0,Tienda
7702010000000,Sedal Rizos 650ml,$0.00,$48.00,$0.00,1,0,Tienda
7702010000000,Sedal S.O.S Caida 650ml,$0.00,$48.00,$0.00,1,0,Tienda
7501060000000,Senzao 600ml,$0.00,$8.00,$0.00,1,0,Tienda
7501050000000,Servilletas Adorable 125serv.,$7.00,$8.50,$0.00,18,0,Tienda
7501010000000,Servilletas Petalo C500,$30.00,$37.00,$37.00,6,0,Tienda
7501010000000,Servilletas Petalo c125,$7.00,$8.00,$8.00,26,0,Tienda
7501010000000,Servitoalla Petalo,$0.00,$15.00,$0.00,15,0,Tienda
7501050000000,Sevilletas Adorable Paq.Grande ,$30.00,$36.00,$0.00,5,0,Tienda
7509550000000,Sh Caprice 800ml Manzan,$0.00,$31.00,$0.00,0,0,Tienda
7501040000000,ShPalmolive Optims 400ml,$40.00,$52.00,$0.00,1,0,Farmacia
7509550000000,Shamoo Palmolive,$0.00,$2.50,$0.00,8,0,Tienda
7501000000000,ShampPantene 21 400ml,$40.00,$52.00,$0.00,1,0,Farmacia
7501060000000,Shampo Sedal Sobre,$0.00,$2.50,$0.00,0,0,Detergentes
7509550000000,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7509550000000,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 220ml,$10.50,$13.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 800ml,$0.00,$31.00,$0.00,0,0,Tienda
7509550000000,Shampoo Capri 800ml,$0.00,$37.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice,$0.00,$31.00,$0.00,1,0,Detergentes
7509550000000,Shampoo Caprice 800ml,$0.00,$31.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice 800ml,$0.00,$31.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice 800ml,$0.00,$31.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice 800ml,$0.00,$31.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice 800ml,$0.00,$35.00,$0.00,1,0,Tienda
7509550000000,Shampoo Caprice 900ml,$0.00,$31.00,$0.00,0,0,Tienda
7501000000000,Shampoo Head Sh400 Ml,$44.50,$58.00,$0.00,1,0,Farmacia
7590000000000,Shampoo Head Sh400ml,$44.50,$58.00,$0.00,0,0,Farmacia
7501000000000,Shampoo Head Sh400ml,$44.50,$58.00,$0.00,2,0,Farmacia
7501000000000,Shampoo Head Shoulder 400,$0.00,$50.00,$0.00,0,0,Tienda
7501000000000,Shampoo HeadSh 400ml,$44.50,$58.00,$0.00,0,0,Farmacia
75002794,Shampoo Palm Optims ,$22.00,$26.50,$0.00,0,0,Tienda
7501000000000,Shampoo Pantene 400ml,$40.00,$52.00,$0.00,1,0,Tienda
7501000000000,Shampoo Pantene 400ml,$38.00,$46.00,$0.00,1,0,Tienda
7501000000000,Shampoo Rizos 400mlPante,$40.00,$52.00,$0.00,0,0,Farmacia
7501020000000,Shot Lala,$0.00,$8.00,$0.00,0,0,Tienda
7501020000000,Shot Lala Chocolate,$0.00,$8.00,$0.00,0,0,lacteos y embutidos
7501060000000,Sidral 2l,$0.00,$16.00,$0.00,4,0,Refresco
7501060000000,Sidral 600ml,$0.00,$9.00,$0.00,1,0,Refresco
725181000000,Skwinkles Mas,$0.00,$5.00,$0.00,0,0,Tienda
7502230000000,Skwinklote,$5.00,$7.00,$7.00,46,0,Dulces
744608000000,Skyy,$16.00,$22.00,$0.00,17,0,vino
7501060000000,Snak,$6.00,$9.00,$9.00,0,0,Dulces
7506170000000,Snickers Chocolate,$8.00,$10.00,$10.00,7,0,Dulces
7506170000000,Sniker,$0.00,$5.00,$0.00,0,0,Dulces
7501060000000,Sobre Neskuik,$0.00,$3.00,$0.00,0,0,Tienda
7501060000000,Soda De Lata,$0.00,$7.00,$0.00,5,0,- Sin Departamento -
7501060000000,Soda Fanta 600ml,$0.00,$9.00,$0.00,14,0,- Sin Departamento -
7501060000000,Soda Fresca 2L,$0.00,$15.00,$0.00,0,0,Tienda
7501060000000,Soda Fresca 600ml,$0.00,$9.00,$0.00,2,0,Tienda
7501060000000,Soda Manzana Lift 2L,$0.00,$16.00,$0.00,0,0,Tienda
7501060000000,Soda Manzana Lift 600ml,$0.00,$9.00,$0.00,0,0,Tienda
7501060000000,Soda Mini Lata De237 Ml,$6.00,$6.50,$0.00,26,0,Refresco
7501060000000,Soda Sprite 2L,$0.00,$17.00,$0.00,0,0,Refresco
7501060000000,Soda Sprite 600ml,$0.00,$10.00,$0.00,4,0,Refresco
7506310000000,Solero,$0.00,$10.00,$0.00,0,0,Tienda
7506310000000,Solero Uva,$0.00,$10.00,$0.00,6,0,Holanda
7501020000000,Sopa Caracol #1,$0.00,$4.50,$0.00,4,0,Tienda
7501020000000,Sopa Codo #4,$0.00,$4.50,$0.00,5,0,Tienda
7501010000000,Sopa Knor Coditos 95g,$0.00,$7.00,$0.00,0,0,Tienda
7501010000000,Sopa Knor Fideo 82g,$6.00,$7.50,$7.50,0,0,Tienda
7501010000000,Sopa Knorr Estrellas 82g,$6.00,$7.50,$7.50,17,0,Tienda
7501010000000,Sopa Knorr Letras 82g,$6.00,$7.50,$7.50,1,0,Tienda
7501010000000,Sopa Knorr Municione,$6.00,$7.50,$7.50,0,0,Tienda
7501020000000,Sopa La  Moderna 200g,$0.00,$4.50,$0.00,1,0,Tienda
41789001987,Sopa Maruchan CamChile,$7.00,$8.50,$7.00,30,0,Tienda
41789001864,Sopa Maruchan CamLimHab,$7.00,$8.50,$0.00,103,0,Tienda
41789001956,Sopa Maruchan Camaron,$7.00,$8.50,$7.00,27,0,Tienda
41789001918,Sopa Maruchan Pollo,$7.00,$8.50,$7.00,57,0,Tienda
41789001925,Sopa Maruchan Res,$6.50,$7.00,$7.00,10,0,Tienda
7501020000000,Sopa Moderna 200g Al,$3.00,$4.00,$4.50,1,0,Tienda
7501020000000,Sopa Moderna 200g Al,$0.00,$4.50,$0.00,51,0,Tienda
7501020000000,Sopa Moderna 200g Ca,$0.00,$4.50,$0.00,0,0,Tienda
7501020000000,Sopa Moderna 200g Co,$0.00,$4.50,$0.00,4,0,Tienda
7501020000000,Sopa Moderna 200g Es,$0.00,$4.50,$0.00,0,0,Tienda
7501020000000,Sopa Moderna 200g Fi,$0.00,$4.50,$0.00,0,0,Tienda
7501020000000,Sopa Moderna 200g Fi,$0.00,$4.50,$0.00,1,0,Tienda
7501020000000,Sopa Moderna 200g Fi,$4.00,$4.50,$0.00,104,0,Tienda
7501020000000,Sopa Moderna 200g Le,$0.00,$4.50,$0.00,0,0,Tienda
7501020000000,Sopa Moderna 200g Ma,$0.00,$4.50,$0.00,17,0,Tienda
7501020000000,Sopa Moderna 200g Mo,$0.00,$4.50,$0.00,16,0,Tienda
7501020000000,Sopa Moderna 200g Mu,$0.00,$4.50,$0.00,14,0,Tienda
7501020000000,Sopa Moderna 200g Sp,$0.00,$4.50,$0.00,88,0,Tienda
7501020000000,Sopa Moderna 200g Ta,$0.00,$4.50,$0.00,0,0,Tienda
7501020000000,Sopa Tallarin #1,$3.00,$4.00,$4.50,4,0,Tienda
7501020000000,Sopa Tornillo La Moderna,$0.00,$4.50,$0.00,7,0,Tienda
7501010000000,Splash Zanahoria,$0.00,$12.00,$0.00,0,0,Refresco
7501010000000,Splash Zarzabroso,$0.00,$15.00,$0.00,0,0,Refresco
7501000000000,Sponch 120g,$9.50,$12.00,$0.00,1,0,Marinela
7509550000000,Spray,$0.00,$34.00,$0.00,1,0,Tienda
7509550000000,Spray Caprice Granada,$26.50,$33.00,$0.00,0,0,Farmacia
7509550000000,Spray Caprice Sabila,$26.50,$34.00,$0.00,0,0,Farmacia
7501060000000,Sprite 3l,$19.00,$23.00,$0.00,4,0,Refresco
7501060000000,Sprite Lata 235ml,$0.00,$5.00,$0.00,0,0,Refresco
7501070000000,Squirt Toronja 2L,$0.00,$16.00,$0.00,1,0,Refresco
7501070000000,Squirt Toronja 3l,$22.00,$24.00,$0.00,2,0,Refresco
7509550000000,Stefano,$35.50,$46.00,$0.00,0,0,- Sin Departamento -
7501040000000,Stefano Black,$28.00,$34.00,$0.00,0,0,Tienda
7509550000000,Stefano Midnight,$29.00,$35.00,$0.00,0,0,Tienda
7501040000000,Stefanospazio,$29.00,$35.00,$0.00,0,0,Tienda
7501060000000,Straw Ber,$0.00,$12.00,$0.00,0,0,- Sin Departamento -
7501030000000,Suavi Cremas Cho,$5.50,$7.00,$0.00,0,0,Marinela
7501030000000,Suavi Cremas Chocolate,$0.00,$8.00,$0.00,0,0,- Sin Departamento -
7501030000000,Suavi Cremas Minis Fresa ,$0.00,$10.00,$0.00,2,0,Marinela
7501030000000,Suavicremas 237g,$0.00,$15.00,$0.00,0,0,Tienda
7501030000000,Suavicremas Choc 50g,$0.00,$5.00,$0.00,2,0,Marinela
7501030000000,Suavicremas Chocolate 237g,$0.00,$15.00,$0.00,0,0,Tienda
7501030000000,Suavicremas Fresa,$0.00,$15.00,$0.00,0,0,Marinela
7501030000000,Suavicremas Fresa 50g,$0.00,$5.00,$0.00,1,0,Marinela
7501030000000,Suavicremas Fresa 80g,$5.50,$7.00,$0.00,0,0,Marinela
7501030000000,Suavicremas Vain 50g,$0.00,$5.00,$0.00,1,0,Marinela
7501030000000,Suavicremas Vainilla,$0.00,$8.00,$0.00,0,0,Marinela
7509550000000,Suavitel,$14.00,$19.00,$19.00,0,0,Detergentes
7509550000000,Suavitel,$15.00,$20.00,$20.00,0,0,Detergentes
7509550000000,Suavitel 450 MlPrimavera,$8.00,$10.00,$10.00,9,0,Detergentes
7509550000000,Suavitel 750ml M Ma,$0.00,$20.00,$0.00,8,0,Tienda
7509550000000,Suavitel 750ml M Ma,$15.00,$20.00,$20.00,10,0,Detergentes
7509550000000,Suavitel 750ml M Ma,$16.00,$19.00,$0.00,13,0,Detergentes
7509550000000,Suavitel 850ml,$15.50,$18.50,$0.00,8,0,Detergentes
7509550000000,Suavitel 850ml Fresc,$16.00,$19.00,$19.00,0,0,Detergentes
7501040000000,Suavitel Azul 1L,$18.00,$21.50,$20.00,10,0,Detergentes
7509550000000,Suavitel Baby 850 Ml,$0.00,$20.00,$0.00,9,0,Tienda
7509550000000,Suavitel Complete,$0.00,$19.00,$0.00,0,0,Detergentes
7509550000000,Suavitel Complete,$0.00,$18.50,$0.00,0,0,Tienda
7509550000000,Suavitel Complete,$0.00,$18.50,$0.00,0,0,Tienda
 D,Suavitel Complete Adios Al Planchado,$16.00,$19.00,$19.00,0,0,Detergentes
7509550000000,Suavitel Fresco Aroma Sol,$8.00,$10.50,$10.50,15,0,Detergentes
7509550000000,Suavitel Momentos,$0.00,$20.00,$0.00,0,0,Detergentes
7501000000000,Submarinos Chocolate,$10.00,$12.00,$0.00,1,0,Marinela
7501000000000,Submarinos Fresa 105g,$8.00,$12.00,$0.00,0,0,Marinela
7501000000000,Submarinos Vainilla 105g,$8.00,$12.00,$0.00,1,0,Marinela
7501000000000,Surtido Rico,$31.00,$38.00,$0.00,9,0,- Sin Departamento -
7501000000000,Surtido Rico 522g,$33.00,$40.00,$40.00,2,0,Gamesa
7501030000000,Suvicremas Vainilla 80g,$7.00,$8.00,$0.00,0,0,Marinela
633148000000,TAJIN Sobre,$0.00,$1.50,$0.00,0,0,Sabritas
7501030000000,TOALLITAS HUMEDAS,$0.00,$20.00,$0.00,0,0,Tienda
75045654,TRIDENT FRESA 4P,$1.00,$1.50,$1.50,26,0,Dulces
75045661,TRIDENT MANGO 4P,$1.00,$1.50,$1.50,23,0,Dulces
633148000000,Tajin,$0.00,$15.00,$0.00,1,0,Tienda
757528000000,Takis Cobra 62g,$0.00,$12.00,$0.00,3,0,- Sin Departamento -
7501030000000,Takis Fuego 62 G,$9.00,$10.00,$0.00,6,0,Barcel
757528000000,Takis Fuego Azul,$5.50,$7.00,$0.00,4,0,Barcel
7501000000000,Takis Huakamole 62g,$0.00,$12.00,$0.00,4,0,Barcel
757528000000,Takis Limon,$0.00,$9.00,$0.00,0,0,Barcel
7501000000000,Takis Salsa Brava 62g,$5.50,$12.00,$0.00,2,0,Barcel
 TAMARINDO,Tamarindo,$22.50,$29.00,$0.00,0,0,- Sin Departamento -
7622210000000,Tang Coco,$0.00,$4.00,$0.00,0,0,Tienda
7622210000000,Tang Fresa,$0.00,$4.00,$0.00,0,0,Tienda
7622210000000,Tang Frutas,$0.00,$4.00,$0.00,0,0,Tienda
7622300000000,Tang Guayaba,$0.00,$4.00,$0.00,0,0,Tienda
7622210000000,Tang Horchata,$0.00,$4.00,$0.00,3,0,Tienda
7622210000000,Tang Jamaica,$2.50,$4.00,$4.00,3,0,Tienda
7622210000000,Tang Limon,$2.50,$4.00,$4.00,0,0,Nestle
7622300000000,Tang Manzana,$0.00,$4.00,$0.00,0,0,Tienda
7622300000000,Tang Manzana Verde,$0.00,$4.00,$0.00,8,0,Tienda
7622210000000,Tang Naranja,$2.50,$4.00,$4.00,20,0,Tienda
7622210000000,Tang Pi�a,$0.00,$4.00,$0.00,12,0,Tienda
7622210000000,Tang Tamarindo,$0.00,$4.00,$0.00,0,0,Tienda
7622210000000,Tang Uva,$0.00,$4.00,$0.00,0,0,Tienda
7501000000000,Taquis,$0.00,$12.00,$0.00,1,0,Tienda
 TE LIMON,Te De Limon,$0.00,$1.00,$0.00,26,0,Tienda
 TE MANZANILLA,Te De Manzanillas,$0.00,$1.00,$0.00,71,0,Tienda
7501030000000,Tejitas,$11.00,$14.50,$0.00,2,0,- Sin Departamento -
752216000000,Tenedor,$5.50,$7.00,$7.00,0,0,Tienda
7501430000000,Tenedor Chico Bolsa C50p,$5.50,$7.00,$7.00,0,0,Tienda
7501430000000,Tenedor Mediano 25 Pzas,$0.00,$8.00,$0.00,36,0,Tienda
7501050000000,Teq Azul 700Ml,$142.00,$185.00,$0.00,0,0,vino
7501050000000,Teq Azul 950Ml,$142.00,$185.00,$0.00,0,0,vino
749788000000,Teq Cabrito 1L,$0.00,$190.00,$0.00,1,0,vino
7501050000000,Teq Centenario 1L,$181.50,$236.00,$0.00,1,0,vino
744607000000,Teq Jimador Rep 750Ml,$129.00,$168.00,$0.00,1,0,vino
744607000000,Teq Jimador Rep 950Ml,$129.00,$168.00,$0.00,0,0,vino
7501040000000,Teq Tradicional 750Ml,$201.00,$260.00,$240.00,1,0,vino
7501010000000,Tequila 100 Aos 200,$35.00,$45.50,$0.00,4,0,vino
7501010000000,Tequila 100 A�os,$226.00,$294.00,$0.00,1,0,vino
 CABRITO 375ML,Tequila Cabrito 375ml,$0.00,$75.00,$0.00,1,0,vino
749788000000,Tequila Cabrito 950ml,$124.00,$161.00,$150.00,0,0,vino
698451000000,Tequila Casco Viejo,$77.00,$100.00,$0.00,3,0,vino
7501050000000,Tequila Gran Centena,$175.00,$227.50,$210.00,5,0,vino
7503000000000,Tequila Rancho Escon,$45.00,$58.00,$0.00,9,0,vino
78603752,Tic Tac Naranja,$0.00,$6.00,$0.00,0,0,Dulces
703885000000,Tiliko,$1.00,$2.00,$2.00,0,0,Dulces
703885000000,Tiliko Sandia,$1.00,$1.50,$0.00,16,0,Dulces
56100024798,Toalla Always NoctC8 Fl,$19.00,$24.00,$24.00,1,0,Tienda
7501020000000,Toalla Saba Intima C10,$13.50,$17.00,$17.50,0,0,Tienda
7501020000000,Toallas Amore Saba C8,$7.00,$8.50,$0.00,4,0,- Sin Departamento -
7501000000000,Toallas Naturella C10 Nocturna,$13.00,$17.50,$17.50,15,0,Tienda
7501020000000,Toallas Saba Buenas Nc8,$16.50,$21.50,$21.50,12,0,Tienda
7501030000000,Toallitas,$0.00,$20.00,$0.00,0,0,Tienda
 TOMATE,Tomate,$18.00,$20.00,$0.00,0,0,Verdura
994,Tomate 1k,$4.00,$6.00,$0.00,0,0,Verdura
1014,Tomate 250g,$1.00,$1.50,$0.00,0,0,Verdura
1007,Tomate 500g,$2.00,$3.00,$0.00,0,0,Verdura
8410110000000,Torres 5,$156.00,$203.00,$190.00,0,0,vino
7501000000000,Tortilla Harina,$8.00,$10.00,$0.00,4,0,Bimbo
7501030000000,Tortillas,$0.00,$15.00,$0.00,0,0,Bimbo
 TORTILLAS,Tortillas,$0.00,$14.00,$0.00,0,0,Tienda
7501000000000,Tortillas Tia Rosa 260g,$10.00,$12.00,$0.00,5,0,Bimbo
7501030000000,Tortillinas Max,$0.00,$24.00,$0.00,0,0,Bimbo
7501030000000,Tortillinas Precocidas 12p,$12.00,$15.00,$0.00,0,0,Bimbo
7501030000000,Tortillinas Tia Rosa,$11.00,$14.00,$0.00,0,0,Bimbo
7501000000000,Tost Planas Milpa 175g,$0.00,$13.00,$0.00,0,0,Bimbo
7501000000000,Tostachos,$0.00,$8.00,$0.00,4,0,Tienda
757528000000,Tostachos Con Sal 170g,$0.00,$20.00,$0.00,0,0,Barcel
7501390000000,Tostada Cariocas 300g,$15.50,$18.50,$0.00,7,0,Cariocas
7501030000000,Tostada Milpa Real 15 Pzs,$0.00,$11.00,$0.00,0,0,Bimbo
7501390000000,Tostadas Botaneras Carioca,$12.50,$15.00,$0.00,2,0,Cariocas
7501390000000,Tostadas Cariocas Con Ajonjoli 300g,$0.00,$18.50,$0.00,0,0,Cariocas
7501390000000,Tostadas Con Ajonjoli 350g,$16.00,$18.50,$0.00,0,0,Cariocas
7501000000000,Tostadas Mipa Real 360g,$16.00,$21.00,$0.00,3,0,Bimbo
7501010000000,Tostitos Nachos 400g,$25.00,$30.00,$0.00,1,0,Sabritas
7501010000000,Tostitos Queso Picante,$7.00,$9.00,$0.00,3,0,Sabritas
7500370000000,Totis Queso,$0.00,$2.00,$0.00,0,0,Tienda
7501390000000,Totopos Chilaquiles,$0.00,$20.00,$0.00,0,0,Cariocas
7501000000000,Totopos Del Hogar 280g,$16.00,$19.00,$0.00,0,0,Tienda
7501030000000,Totopos Milpa Real 2,$16.00,$20.00,$0.00,1,0,Bimbo
7501030000000,Totopos Para Chilaquiles,$0.00,$20.00,$0.00,1,0,Tienda
75045685,Trident 4�s,$1.00,$1.50,$0.00,24,0,Dulces
7506110000000,Trident Fresa,$3.00,$6.00,$6.00,0,0,Dulces
7506110000000,Trident Frutas,$0.00,$7.00,$0.00,0,0,Dulces
75045494,Trident Menta,$1.00,$1.50,$1.50,0,0,Dulces
7506110000000,Trident Menta,$0.00,$7.00,$0.00,0,0,Dulces
75045623,Trident Menta 4�s,$0.00,$1.50,$0.00,24,0,Dulces
7506110000000,Trident Mora Azul,$0.00,$5.00,$0.00,0,0,Dulces
7506110000000,Trident Rosa,$0.00,$7.00,$0.00,6,0,Tienda
7506110000000,Trident Sandia,$0.00,$7.00,$0.00,0,0,Dulces
7506110000000,Trident Twist,$4.50,$7.00,$7.00,0,0,Dulces
7501060000000,Trident Xtra Care Fresh,$4.00,$7.00,$7.00,0,0,Dulces
7506110000000,Trient Rojo,$4.50,$7.00,$7.00,0,0,Dulces
7501000000000,Triki Trakes 69g,$8.50,$10.00,$0.00,4,0,Marinela
7501030000000,Tubo Trikitrakes,$0.00,$20.00,$0.00,1,0,Marinela
7501030000000,Tubos Triki Trakes,$0.00,$15.00,$0.00,1,0,Marinela
