Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
VASO SUELTO,,$0.00,$1.00,$0.00,0,0,- Sin Departamento -
RULECITOS DE CANELA,,$0.00,$7.00,$0.00,0,0,- Sin Departamento -
LECHGA,,$0.00,$12.00,$0.00,0,0,- Sin Departamento -
LECHUGA,,$10.00,$12.00,$0.00,N/A,0,- Sin Departamento -
75051365,,$0.00,$1.50,$0.00,0,0,Dulces
CUBRBOCAS,,$0.00,$1.50,$0.00,0,0,Farmacia
CUBREBOCAS,,$0.00,$1.50,$0.00,0,0,Farmacia
JAMON DE PAVO,,$0.00,$100.00,$0.00,0,0,lacteos y embutidos
7501055901173,Alpura Frutos Rojos 150g,$3.50,$5.00,$0.00,0,0,Alpura
2201302,Orbit Fresa,$0.00,$2.00,$0.00,N/A,0,Dulces
2261003,Orbit Hierbabuena,$0.00,$2.00,$0.00,27,0,Dulces
75041748,Orbit Menta,$0.00,$2.00,$0.00,2,0,Dulces
7501032395599,0ikos Fresa,$7.00,$9.00,$0.00,1,0,Danone
1021,1 Kg Calabaza,$5.00,$6.50,$0.00,0,0,Verdura
1120,1 Kg Guayaba,$15.00,$19.50,$0.00,0,0,Verdura
1489,1 Kg Zanahoria,$5.00,$6.50,$0.00,0,0,Verdura
1519,1 Peso,$0.00,$1.00,$0.00,N/A,0,Tienda
7501199410913,1.2.3,$18.00,$23.00,$23.00,7,0,Detergentes
1601,10 Pesos,$0.00,$10.00,$0.00,N/A,0,Tienda
1618,11 Pesos,$0.00,$11.00,$0.00,N/A,0,Tienda
1625,12 Pesos,$0.00,$12.00,$0.00,N/A,0,Tienda
1632,13 Pesos,$0.00,$13.00,$0.00,N/A,0,Tienda
1649,14 Pesos,$0.00,$14.00,$0.00,N/A,0,Tienda
1526,2 Pesos,$0.00,$2.00,$0.00,N/A,0,Tienda
1045,250g Calabaza,$1.50,$2.00,$0.00,0,0,Verdura
1144,250g Guayaba,$4.00,$5.00,$0.00,0,0,Verdura
1502,250g Zanahoria,$1.50,$2.00,$0.00,0,0,Verdura
PROMO 1,3 Blanca Nieves 250g + 1 Jabon Tocador,$0.00,$25.00,$0.00,11,0,Promociones
7501058753137,3 En 1,$0.00,$45.00,$0.00,1,0,Tienda
1533,3 Pesos,$0.00,$3.00,$0.00,N/A,0,Tienda
1540,4 Pesos,$0.00,$4.00,$0.00,N/A,0,Tienda
1557,5 Pesos,$0.00,$5.00,$0.00,N/A,0,Tienda
1656,50 Centavos,$0.00,$0.50,$0.00,N/A,0,Tienda
1038,500g Calabaza,$2.50,$3.00,$0.00,0,0,Verdura
1137,500g Guayaba,$7.50,$10.00,$0.00,0,0,Verdura
1496,500g Zanahoria,$2.50,$3.00,$0.00,0,0,Verdura
1564,6 Pesos,$0.00,$6.00,$0.00,N/A,0,Tienda
1571,7 Pesos,$0.00,$7.00,$0.00,N/A,0,Tienda
754177505935,7.54E+11,$0.00,$2.00,$0.00,0,0,Dulces
1588,8 Pesos,$0.00,$8.00,$0.00,N/A,0,Tienda
1595,9 Pesos,$0.00,$9.00,$0.00,N/A,0,Tienda
7503000720082,ALCOHOL 125ML,$0.00,$6.00,$0.00,0,0,Farmacia
AZUCAR,AZUCAR,$18.00,$18.00,$0.00,39.49,0,Tienda
7312040090754,Absolut Citron,$209.00,$250.00,$0.00,1,0,vino
7506309898162,Ace 1kg,$24.00,$30.00,$0.00,20,0,Detergentes
7501006705942,Ace 250g,$0.00,$9.00,$0.00,18,0,Detergentes
7501007445557,Ace 500 G,$14.00,$17.00,$17.00,19,0,Detergentes
75005443,Aceite 123 500ml,$10.00,$13.00,$13.00,31,0,Tienda
75002343,Aceite 123 Litro,$20.00,$25.00,$24.00,27,0,Tienda
75024437,Aceite Capullo De 500,$0.00,$15.00,$0.00,1,0,- Sin Departamento -
7501048100248,Aceite Cristal 15 Lt,$32.00,$37.00,$34.00,12,0,Tienda
7501048100163,Aceite Cristal De 1litro,$21.50,$24.50,$24.00,24,0,Tienda
7501048100200,Aceite Cristal De 500 Ml,$10.00,$13.00,$13.00,14,0,Tienda
7501039126004,Aceite Nutrioli,$11.50,$14.00,$14.00,6,0,Tienda
7501039120149,Aceite Nutrioli 946 Ml,$21.00,$26.50,$25.00,1,0,Tienda
7501032915155,Aceite PMuebles Pledge 3,$0.00,$50.00,$0.00,3,0,Tienda
7501032396121,Activia,$0.00,$9.00,$0.00,2,0,Danone
7501032396114,Activia Ciruela,$0.00,$9.00,$0.00,3,0,- Sin Departamento -
7501032396176,Activia Fibra,$0.00,$7.50,$0.00,2,0,Danone
7501032334741,Activia Fresh Mango,$7.00,$8.50,$0.00,0,0,Danone
7501032397227,Activia Mango,$0.00,$9.00,$0.00,2,0,Danone
7501032395834,Activia Nuez Platano,$0.00,$8.00,$0.00,5,0,Tienda
7501032396145,Activia Papaya,$0.00,$8.50,$0.00,2,0,Danone
7501005114523,Ades De Mango,$0.00,$5.00,$0.00,1,0,Tienda
7501005114516,Ades De Naraja,$0.00,$5.00,$0.00,0,4,Tienda
7501005113373,Ades Durazno,$0.00,$5.00,$0.00,3,0,Tienda
7501005114509,Ades Manzana,$0.00,$5.00,$0.00,1,0,Tienda
7501400800564,Agin C 20,$0.00,$5.00,$0.00,N/A,0,Farmacia
758104000104,Agua Bonafont,$0.00,$4.00,$0.00,0,0,Agua
758104000159,Agua Bonafont  15 Lt,$0.00,$12.00,$0.00,11,0,Tienda
758104003419,Agua Bonafont 1L,$0.00,$9.00,$0.00,0,0,- Sin Departamento -
75040840,Agua Bonafont 250ml,$0.00,$3.50,$0.00,24,0,Agua
758104001712,Agua Bonafont 600ml,$5.00,$7.00,$0.00,21,0,Tienda
7501055310487,Agua Ciel 5 Lts,$13.50,$17.00,$0.00,2,0,Refresco
7501055307906,Agua Ciel 600ml,$0.00,$7.00,$0.00,4,0,Refresco
7501073831469,Agua Mineral CLimon 600,$0.00,$8.50,$0.00,10,0,Refresco
7501059200012,Agua Sta Maria 1.5L,$0.00,$11.00,$0.00,35,0,Tienda
7501059200067,Agua Sta Maria 355ml,$0.00,$3.00,$0.00,21,0,Tienda
7501059200050,Agua Sta Maria 500ml,$0.00,$5.00,$0.00,15,0,Tienda
AGUACATE,Aguacate,$30.00,$39.00,$0.00,N/A,0,Tienda
62,Aguacate 1k,$0.00,$40.00,$0.00,N/A,0,Verdura
93,Aguacate 250g,$0.00,$10.00,$0.00,N/A,0,Verdura
79,Aguacate 500g,$0.00,$20.00,$0.00,N/A,0,Verdura
7501058764522,Air Wick,$35.00,$45.50,$0.00,0,0,Tienda
7501058711519,Air Wick,$35.00,$45.50,$0.00,1,0,Tienda
7503000720129,Alcohol 500ml,$13.00,$16.00,$0.00,0,0,Farmacia
7503000720105,Alcohol Lourdes,$8.00,$9.00,$0.00,0,0,Tienda
7501055900039,Alpura 1L Clasica,$16.00,$17.50,$17.00,20,0,Alpura
7501055901425,Alpura 1L Deslactosa,$16.00,$20.00,$20.00,11,0,Alpura
7501055909575,Alpura Choco 250ml,$0.00,$7.50,$0.00,1,0,Alpura
7501055904143,Alpura Deslactosada Light 1L,$0.00,$19.00,$0.00,1,0,Tienda
7501055909285,Alpura Durazno,$0.00,$5.00,$0.00,1,0,- Sin Departamento -
7501055903788,Alpura Frutal 1,$15.00,$18.00,$0.00,0,0,Alpura
7501055905850,Alpura Frutal 250ml Piña,$6.00,$8.00,$0.00,0,0,Alpura
7501055905843,Alpura Frutal Durazno,$6.00,$8.00,$0.00,2,0,Alpura
7501055905836,Alpura Frutal Fresa,$6.00,$8.00,$0.00,0,0,Alpura
7501055905942,Alpura Frutal Guanabana,$6.00,$7.50,$0.00,0,0,- Sin Departamento -
7501055909339,Alpura Frutas Del Bosque,$0.00,$5.00,$0.00,1,0,- Sin Departamento -
7501055900800,Alpura Light 1L,$14.00,$16.50,$16.50,8,0,Alpura
7501055909292,Alpura Mango,$0.00,$5.00,$0.00,1,0,Alpura
7501055909308,Alpura Manzana,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7501055900046,Alpura Semi 1L,$14.00,$17.00,$16.50,0,0,Alpura
75002091,Alpura Vainilla 250ml,$6.00,$8.50,$8.50,2,0,Alpura
7501055904372,Alpura Vivenda 250g,$6.50,$8.00,$0.00,1,0,Alpura
7501055904341,Alpura Vivenda Digestion,$6.50,$8.00,$0.00,1,0,Alpura
7501055905010,Alpura Vivenda Regenerante,$6.50,$8.00,$0.00,1,0,Alpura
7501055909322,Alpura Zarzamora,$0.00,$5.00,$0.00,1,0,Alpura
7503006233012,Altex Guante 6,$0.00,$17.00,$0.00,0,0,Tienda
7501067210300,Alupak 10m,$13.00,$17.00,$0.00,8,0,Tienda
7506339399820,Always,$0.00,$23.00,$0.00,0,0,- Sin Departamento -
7506195178188,Always Noc.,$16.00,$20.50,$0.00,1,0,Tienda
7790073034257,Always Normal FlexiAlas,$15.00,$19.50,$19.50,0,0,Tienda
7506195178133,Always Pink,$0.00,$17.50,$0.00,7,0,Tienda
7501055327300,Ameyal 600ml,$7.50,$9.00,$0.00,15,0,Refresco
7501055327317,Ameyal Fresa 2L,$13.00,$15.00,$0.00,1,0,Refresco
7501055327324,Ameyal Fresa 3L,$22.00,$24.00,$0.00,4,0,Refresco
7501055327447,Ameyal Piña 3L,$19.00,$22.00,$0.00,7,0,Refresco
7501030444954,Animalitos 200g,$9.50,$12.00,$0.00,2,0,Marinela
7501000635726,Arco Iris 75 g,$6.00,$10.00,$0.00,3,0,Gamesa
7501007455761,Ariel 1 Kg,$28.00,$33.00,$33.00,6,0,Detergentes
7501065906922,Ariel 1 L,$0.00,$39.00,$0.00,3,0,Tienda
7506339399189,Ariel 1kg,$31.00,$37.00,$0.00,5,0,Detergentes
7501065908841,Ariel 250 Ml,$8.50,$10.00,$0.00,41,0,Detergentes
7501007455730,Ariel Bolsa 500gms,$17.00,$20.00,$20.00,24,0,Detergentes
7501065906939,Ariel Liq 1L,$30.00,$35.50,$35.50,8,0,Detergentes
613008738846,Arizona,$0.00,$11.00,$0.00,6,0,Tienda
613008738808,Arizona 680ml,$0.00,$11.00,$0.00,3,0,Tienda
613008738822,Arizonas Kiwi 680ml,$0.00,$11.00,$0.00,2,0,Tienda
7501005105897,Arroz,$19.00,$24.50,$24.50,0,0,Tienda
ARROZ,Arroz 1 Kg,$12.00,$15.00,$0.00,N/A,0,Tienda
24,Arroz 250g,$0.00,$3.50,$0.00,N/A,0,Tienda
17,Arroz 500g,$0.00,$7.00,$0.00,N/A,0,Tienda
7506306307193,Arroz A La Española,$0.00,$20.00,$0.00,0,0,Tienda
7506306307209,Arroz A La Mexicana,$0.00,$20.00,$0.00,0,0,Tienda
7501005105880,Arroz Blanco,$14.50,$19.00,$19.00,0,0,Tienda
7506306307223,Arroz Con Tomate,$0.00,$20.00,$0.00,0,0,Tienda
7501045401423,Atun Dolores Aceite,$13.00,$15.00,$13.00,95,0,Tienda
7501045403144,Atun Dolores Agua,$13.00,$15.00,$0.00,42,0,Tienda
AVENA,Avena,$20.00,$24.00,$0.00,N/A,0,Tienda
31,Avena 1k,$0.00,$24.00,$0.00,N/A,0,Tienda
55,Avena 250g,$0.00,$6.00,$0.00,N/A,0,Tienda
7501761810394,Avena 3 minutos 400g,$14.00,$18.00,$18.00,5,0,Tienda
48,Avena 500g,$0.00,$12.00,$0.00,N/A,0,Tienda
7791293025766,Axe 2012,$36.00,$43.50,$0.00,0,0,Tienda
7791293025773,Axe Anarchy,$33.00,$44.00,$0.00,0,0,Farmacia
7791293025780,Axe Apollo,$0.00,$45.00,$0.00,0,0,- Sin Departamento -
75043308,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
75045463,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
75035778,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
75038960,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
75043285,Axe Barra Apollo,$27.00,$35.00,$0.00,0,0,Farmacia
7791293028781,Axe Black,$33.00,$44.00,$0.00,0,0,Farmacia
7791293032153,Axe Black Night,$33.00,$44.00,$0.00,0,0,Farmacia
7506306226739,Axe Conviction,$33.00,$44.00,$0.00,0,0,Farmacia
7791293016573,Axe Dama,$0.00,$39.00,$0.00,0,0,Tienda
7791293025797,Axe Dark,$33.00,$44.00,$0.00,0,0,Farmacia
7791293995779,Axe Dark,$39.00,$48.00,$0.00,0,0,Farmacia
7791293025803,Axe Excite,$0.00,$45.00,$0.00,0,0,- Sin Departamento -
7791293025810,Axe Fusion,$33.00,$44.00,$0.00,0,0,Farmacia
7791293025865,Axe Gold,$33.00,$44.00,$0.00,0,0,Farmacia
7791293025018,Axe Gold,$39.00,$48.00,$0.00,0,0,Farmacia
7791293025858,Axe Peace,$33.00,$44.00,$0.00,0,0,Farmacia
7506306234543,Axe Phoeni,$38.50,$46.50,$0.00,0,0,Tienda
7506306233355,Axe Seco Adrenalins,$39.00,$48.00,$0.00,0,0,Farmacia
7791293020297,Axe Seco Apollo,$39.00,$48.00,$0.00,0,0,Farmacia
7506306226722,Axe Young,$33.00,$44.00,$0.00,0,0,Farmacia
7501067712057,Azucaradas,$0.00,$35.00,$0.00,0,0,Tienda
7501067751292,Azucaradas 30g,$0.00,$3.50,$0.00,1,0,Tienda
7501058752192,BAM Brasso 650ml,$0.00,$40.00,$0.00,2,0,Tienda
7501058750129,BAM Sarro Y Mugre 650ml,$0.00,$40.00,$0.00,2,0,Tienda
757528002039,BIG MIX,$0.00,$8.00,$0.00,0,0,Tienda
BROCOLI,BROCOLI,$18.00,$21.50,$0.00,0,0,- Sin Departamento -
7501008660201,Bacardi Blanco 1l,$158.00,$197.50,$0.00,0,0,vino
7501008660171,Bacardi Blanco 200ml,$42.00,$53.00,$45.00,0,0,vino
7501008660188,Bacardi Blanco 375ml,$74.00,$96.00,$0.00,2,0,Tienda
7501008660195,Bacardi Blanco 750ml,$135.00,$176.00,$150.00,0,0,vino
756774072735,Baileys,$0.00,$130.00,$0.00,0,0,Tienda
756774024895,Baileys Tubo,$62.00,$80.00,$0.00,1,0,Tienda
7501761810189,Barras Quaker,$0.00,$12.00,$0.00,0,0,Gamesa
7501000669509,Barras de Coco 106g,$6.00,$10.00,$0.00,1,0,Gamesa
75030575,Barrilito 325ml,$0.00,$16.00,$0.00,1,0,- Sin Departamento -
75035242,Barrilito 444ml,$0.00,$14.00,$0.00,42,0,Tienda
7501000116430,Barrita Bran Frut Bimbo,$0.00,$8.00,$0.00,3,0,Bimbo
7501000116447,Barrita Bran Frut Bimbo,$0.00,$8.00,$0.00,5,0,Tienda
754177510168,Barrita Winis,$1.00,$1.00,$0.00,16,0,Dulces
7501000339198,Barritas Bimbo Multigr42,$0.00,$8.00,$0.00,5,0,Tienda
7501000133055,Barritas Fresa,$8.00,$10.00,$0.00,0,0,Marinela
7501030470441,Barritas Moras,$8.00,$10.00,$0.00,4,0,Marinela
7501000133031,Barritas Piña,$8.00,$10.00,$9.00,2,0,Marinela
7501032916145,Baygon Casa Y Jardin,$32.50,$38.00,$0.00,1,0,Tienda
BAYGON 250ML,Baygon Casa Y Jardin 250ml,$0.00,$20.00,$0.00,1,0,Tienda
7501032907495,Baygon Poder Mortal 400ml,$39.50,$47.50,$41.50,1,0,Tienda
7501032902032,Baygon Verde,$0.00,$35.00,$0.00,1,0,Tienda
7501032903572,Baygon Verde 400ml,$43.00,$50.00,$46.00,1,0,Tienda
7501032395506,Bene Gastro,$5.00,$6.50,$0.00,0,0,Danone
757528022303,Big Mix,$0.00,$10.00,$0.00,0,0,Barcel
757528022419,Big Mix Clasico,$0.00,$10.00,$0.00,3,0,Barcel
757528017149,Big Mix Fuego,$0.00,$8.00,$0.00,0,0,Barcel
7501030460879,Bimbo Rendidor 454g,$0.00,$22.00,$0.00,0,0,Bimbo
7501000111602,Bimbollos Bimbo c8,$21.00,$27.00,$0.00,1,0,Bimbo
7501000113095,Bimbuuelos 76g,$0.00,$10.00,$0.00,2,0,- Sin Departamento -
7501000112609,Bimbuuelos Bimbo,$9.00,$12.00,$0.00,10,0,Bimbo
7501026027536,Blanca Nieves 1k,$20.50,$26.50,$26.50,29,0,Detergentes
7501026027550,Blanca Nieves 250g,$0.00,$7.00,$0.00,45,0,Tienda
7501026027543,Blanca Nieves 500g,$10.00,$13.00,$13.00,31,0,Detergentes
7501268200025,Blanqueador Patitos,$0.00,$9.00,$0.00,7,0,Tienda
7502244766962,Blumen,$22.00,$29.00,$29.00,1,0,Tienda
7502244766955,Blumen,$22.00,$29.00,$29.00,1,0,Tienda
7501039400470,Boing  Piña 1L,$12.00,$16.00,$16.00,1,0,Tienda
7501039400418,Boing 1l Fresa Tetra,$12.00,$16.00,$16.00,2,0,Tienda
7501039400432,Boing 1l Guayaba Tet,$13.50,$18.00,$0.00,11,0,Tienda
7501039400449,Boing 1l Mango Tetra,$13.50,$18.00,$0.00,10,0,Tienda
7501039400456,Boing 1l Manzana Tet,$13.50,$18.00,$16.00,10,0,Tienda
7501039400463,Boing 1l Naranja Tet,$13.50,$18.00,$16.00,12,0,Refresco
7501039400494,Boing 1l Uva Tetrapa,$13.50,$18.00,$0.00,12,0,Tienda
75001766,Boing 250ml Fresa Te,$4.00,$5.50,$5.50,3,0,Tienda
75001773,Boing 250ml Guayaba,$4.00,$5.50,$0.00,29,0,Tienda
75001759,Boing 250ml Mango,$4.00,$5.50,$0.00,20,0,Tienda
75001797,Boing 250ml Manzana,$4.00,$5.50,$0.00,38,0,Tienda
75001834,Boing 250ml Uva Tetr,$4.00,$5.50,$5.50,27,0,Tienda
19836200218,Boing 500ml Durazno,$6.00,$9.00,$8.00,10,0,Tienda
75003166,Boing 500ml Fresa Te,$6.00,$8.00,$8.00,8,0,Tienda
75003135,Boing 500ml Guayaba,$6.00,$9.00,$8.00,14,0,Tienda
75003104,Boing 500ml Mango Te,$6.00,$9.00,$0.00,24,0,Tienda
75003159,Boing 500ml Manzana,$7.00,$9.00,$8.00,16,0,Tienda
75003180,Boing 500ml Uva Tetr,$0.00,$9.00,$0.00,8,0,Tienda
75001803,Boing Naranja 250gr,$4.00,$5.50,$5.50,27,0,Tienda
7501001106690,Bold 2 En 1 500g Fre,$0.00,$14.00,$0.00,6,0,Tienda
7506195117460,Bold 900g,$0.00,$28.00,$0.00,6,0,Tienda
7501000611829,Bombitos 135g,$0.00,$9.00,$0.00,1,0,Gamesa
BOMBON GRANDE,Bombon Grande,$1.00,$1.50,$0.00,30,0,Dulces
725181389019,Bomvaso Lucas 30g,$3.50,$4.50,$0.00,8,0,Dulces
75027971,Bon O Bon Arcor Amar,$0.00,$4.00,$0.00,44,0,Tienda
75031022,Bon O Bon Cafe,$0.00,$4.00,$0.00,8,0,Tienda
758104100422,Bonafont 1l,$0.00,$10.00,$0.00,8,0,Tienda
758104000494,Bonafont 20 L,$30.00,$38.00,$0.00,N/A,0,Tienda
758104001361,Bonafont Jamaica 500ml,$5.50,$7.00,$0.00,6,0,Agua
75038649,Bonafont Kids,$0.00,$4.50,$0.00,22,0,Agua
758104003341,Bonafont Mango 1.5 L,$11.00,$15.00,$0.00,1,0,Agua
758104003549,Bonafont Piña 600ml,$5.50,$7.00,$0.00,8,0,Agua
758104004331,Bonafont Uva Verde 500ml,$5.50,$7.00,$0.00,3,0,Agua
7501063500580,Bota Navidea Mediana,$0.00,$36.00,$0.00,2,0,Dulces
7501003603081,Brandy Azteza De Oro 700M,$139.00,$181.00,$170.00,1,0,vino
75028855,Brandy Don Pedro 200,$27.00,$35.00,$0.00,22,0,- Sin Departamento -
75020446,Brandy Don Pedro 200Ml,$29.00,$38.00,$0.00,6,0,vino
7501003692931,Brandy Don Pedro 750Ml,$100.00,$130.00,$120.00,1,0,vino
7501003693273,Brandy Presidente 1lt,$103.00,$134.00,$0.00,1,0,vino
7501003693389,Brandy Presidente 200Ml,$25.50,$32.00,$30.00,13,0,vino
7501003693402,Brandy Presidente De,$81.00,$106.00,$90.00,1,0,vino
8410113000071,Brandy Torres 10 700Ml,$222.00,$290.00,$260.00,1,0,vino
8410113007087,Brandy Torres 15,$454.00,$590.00,$0.00,1,0,vino
7501058755179,Braso Antigrasa Cocina,$35.00,$38.00,$0.00,14,0,Detergentes
7501058752086,Brasso 1 L,$0.00,$17.00,$0.00,2,0,Tienda
7501058720610,Brasso Vidrios 650ml,$0.00,$40.00,$0.00,1,0,Tienda
75051945,Bubalo,$0.00,$1.00,$0.00,18,0,- Sin Departamento -
75043728,Bubalo Azul,$0.00,$1.00,$0.00,3,0,Tienda
75041762,Bubalo Chile,$0.00,$1.00,$0.00,9,0,Tienda
75043711,Bubalo Fresa,$0.00,$1.00,$0.00,10,0,Tienda
75043759,Bubalo Tuti,$0.00,$1.00,$0.00,4,0,Tienda
75043766,Bubalo Yerbabuena,$0.00,$1.00,$0.00,23,0,- Sin Departamento -
75051938,Bubbaloo,$0.00,$1.00,$0.00,1,0,Dulces
7432354,BubuLubu Ricolino 35g,$4.50,$7.00,$0.00,2,0,Barcel
75043742,Bubulubu Platano,$0.00,$1.00,$0.00,3,0,Tienda
7501000367481,CACAHUATES HOT NUTS 50G,$5.50,$7.00,$0.00,2,0,Barcel
75036553,CERILLOS,$0.00,$2.00,$0.00,81,0,Tienda
7501232002303,CERILLOS FLAMA,$3.00,$5.00,$0.00,9,0,Tienda
7506105601065,CHicle Clorets 189 G Ad,$0.00,$6.00,$0.00,13,0,Tienda
75030438,CLORETS 4P,$0.00,$1.50,$0.00,21,0,Dulces
COCA VIDRIO 237ML,COCA VIDRIO 237ML,$0.00,$6.50,$0.00,24,0,Refresco
7501000629770,CRACKETS 135G,$6.00,$11.00,$0.00,0,0,Gamesa
749787500081,Cabrito 750ml,$144.00,$187.00,$0.00,0,0,vino
7501030442417,Cacah Hot Nuts 50g Euph,$0.00,$7.00,$0.00,3,0,- Sin Departamento -
7501393200075,Cacahuates Cariocas,$0.00,$11.00,$0.00,0,0,Tienda
757528018481,Cacahuates Enchilados,$0.00,$10.00,$0.00,0,0,Barcel
7501000167456,Cacahuates Golden Nuts 45,$0.00,$6.00,$0.00,4,0,Tienda
7501000167449,Cacahuates GoldenNuts 45g,$0.00,$6.00,$0.00,4,0,Barcel
7506174504441,Cachorro,$0.00,$15.00,$0.00,8,0,pedigree
7501059288034,Cafe 3 En 1,$2.50,$3.00,$0.00,9,0,Tienda
7503011960040,Cafe Gardelo,$5.00,$7.00,$6.50,2,0,Tienda
7501052410111,Cafe Legal,$0.00,$6.00,$0.00,10,0,Nestle
7501052410081,Cafe Legal 30g,$4.00,$6.00,$6.00,166,0,Tienda
756774072025,Caja Amarilla Turin,$44.00,$57.00,$0.00,1,0,- Sin Departamento -
74323080421,Cajeta 660g,$0.00,$65.00,$0.00,1,0,Tienda
74323083651,Cajeta CoronQuemada 370g,$26.00,$34.00,$0.00,1,0,- Sin Departamento -
74323088168,Cajeta Coronado,$0.00,$30.00,$0.00,0,0,Tienda
74323083620,Cajeta Coronado Envin370,$26.00,$34.00,$0.00,2,0,- Sin Departamento -
74323083644,Cajeta Coronado Vain370g,$26.00,$34.00,$0.00,2,0,- Sin Departamento -
7503013040207,Cal C Tose 400g,$36.50,$44.00,$0.00,1,0,Tienda
CALABAZA,Calabaza,$20.00,$22.00,$0.00,N/A,0,Verdura
7501005199292,Caldo De Pollo 264gm,$30.00,$39.00,$0.00,4,0,- Sin Departamento -
7501005112222,Caldo De Pollo 370gr,$30.50,$40.00,$40.50,1,0,Tienda
7501005181044,Caldo De Pollo 800g,$65.00,$81.00,$94.00,1,0,Tienda
7501006713381,Camay Clasico 180g,$8.50,$12.00,$0.00,12,0,Tienda
7501030490388,Canapinas 140g,$0.00,$11.00,$0.00,1,0,Marinela
7501000135257,Canapinas Lara 80g,$5.50,$9.00,$0.00,3,0,Marinela
7501030491644,Canelitas 90g,$8.50,$10.00,$0.00,3,0,Marinela
7501030475033,Canelitas Tubo,$14.00,$20.00,$0.00,2,0,Marinela
75022983,Canels Rojo,$0.00,$1.00,$0.00,30,0,Gamesa
75022976,Canels Rosa,$0.00,$0.50,$0.00,30,0,Dulces
7509546045139,Cap Esp. Rep Compl.,$23.50,$31.00,$0.00,1,0,- Sin Departamento -
7503011960019,Cappuccino,$5.00,$7.00,$6.50,5,0,Tienda
7503011960118,Cappuccino Chocolate 45grm,$9.00,$12.00,$0.00,1,0,Tienda
7503011960002,Cappuccino Clasico 45grm,$9.00,$12.00,$0.00,3,0,Tienda
7503011960095,Cappuccino Moka 45grm,$9.00,$12.00,$0.00,0,0,Tienda
7503011960101,Cappuccino Vainilla,$9.00,$12.00,$11.00,0,0,Tienda
7509546058979,Caprice  Algas  316ml,$26.50,$34.00,$0.00,2,0,Farmacia
7509546036045,Caprice 1L,$0.00,$31.00,$0.00,0,0,Tienda
7509546026916,Caprice 1L,$0.00,$31.00,$0.00,1,0,Tienda
7509546061122,Caprice 1L,$0.00,$31.00,$0.00,2,0,Tienda
7509546061108,Caprice 1L,$0.00,$31.00,$0.00,2,0,Tienda
7509546026985,Caprice 1l,$0.00,$31.00,$0.00,1,0,Tienda
7509546030074,Caprice 220 Maxi Glo,$0.00,$13.00,$0.00,1,0,Tienda
7509546043159,Caprice 800ml,$0.00,$35.00,$0.00,1,0,Tienda
7509546058146,Caprice 800ml,$0.00,$35.00,$0.00,1,0,Tienda
7509546058955,Caprice Anticeramidas  316ml,$26.50,$34.00,$0.00,1,0,Farmacia
7509546058993,Caprice Cirtrico  316ml,$0.00,$37.00,$0.00,2,0,Tienda
7509546058986,Caprice Kiwi 316ml,$26.50,$34.00,$0.00,2,0,Farmacia
7509546058962,Caprice Sabila 316ml,$26.50,$34.00,$0.00,1,0,Farmacia
7509546063065,Caprice Sobre,$0.00,$3.00,$0.00,0,0,- Sin Departamento -
7502223770805,Capullo 905ml,$0.00,$30.00,$0.00,13,0,Tienda
754177505812,Caramelo Winis,$1.00,$2.00,$1.50,4,0,Dulces
7501003629043,Caribe Cooler Fresa 300Ml,$0.00,$15.00,$0.00,18,0,Tienda
7501003631046,Caribe Durazno 300Ml,$12.00,$15.00,$15.00,12,0,vino
7501032485047,Caribe Fresa,$13.00,$15.00,$0.00,12,0,vino
7501059236158,Carlos V,$3.50,$5.00,$5.00,47,0,Tienda
7501059287327,Carlos V Blanco,$1.00,$1.50,$0.00,17,0,- Sin Departamento -
7501059224346,Carlos V Stick,$0.00,$2.00,$0.00,23,0,Dulces
7501017050161,Catsup La Costeña400g,$0.00,$12.00,$12.00,25,0,Tienda
CEBOLLA,Cebolla,$12.00,$12.00,$0.00,N/A,0,Tienda
757528020897,Cemillas 28g,$0.00,$10.00,$0.00,2,0,Barcel
7501048810307,Centenario Plata 700ml,$145.00,$190.00,$190.00,0,0,Tienda
99176316831,Cepillo Colgate,$8.00,$12.00,$0.00,0,0,Farmacia
6910021007206,Cepillo Dental Colgate,$8.00,$13.00,$0.00,4,0,Tienda
7506192504539,Cera Ego,$0.00,$15.00,$0.00,2,0,Tienda
7506192504515,Cera Ego Verde},$0.00,$15.00,$0.00,1,0,Tienda
75025168,Cerillo Flama Ch,$2.00,$2.50,$0.00,44,0,Tienda
7501064112546,Cerveza Bote Modelo,$13.00,$15.50,$0.00,0,0,Corona
7501064101410,Cerveza Corona Media,$0.00,$12.00,$0.00,1,0,Tienda
7501064101205,Cerveza Corona Mega,$0.00,$36.00,$0.00,0,0,vino
75027285,Cerveza Negra Modelo,$0.00,$12.00,$0.00,4,0,Tienda
7501064191909,Cerveza Victoria Meg,$0.00,$34.00,$0.00,1,0,Tienda
7502208805171,Charola Termica Reym,$6.00,$8.00,$8.00,10,0,Tienda
7501011143753,Cheetos Flamin Hot,$5.00,$7.00,$0.00,13,0,Sabritas
